
Dew line Curve
T(K)					P(Pa)					V.Liq(m³/mol)			V.Vap(m³/mol)			x[0]					x[1]					x[2]					x[3]					x[4]					x[5]					x[6]					x[7]					x[8]					x[9]					x[10]					x[11]					y[0]					y[1]					y[2]					y[3]					y[4]					y[5]					y[6]					y[7]					y[8]					y[9]					y[10]					y[11]					
4.4039497732402077e+02	6.7744825436394231e+05	2.9666410301321539e-04	5.2894064694372781e-03	9.0412726032481575e-03	2.1804063133855720e-03	3.9052280958911689e-03	9.2412074271997959e-03	1.1122988575284962e-02	1.6261694507843566e-02	1.9820494225368218e-02	7.2309478471948740e-02	1.0595796259959293e-02	2.0459323986775836e-02	1.0508798743524007e-01	7.1997412209785450e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000010e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000002e-01	6.1500000000000001e-03	3.6600000000000005e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.4470945022106400e+02	8.2743716639091086e+05	2.9302162250921423e-04	4.3562265575601599e-03	1.1020419008228956e-02	2.6001991683297322e-03	4.7668304605703090e-03	1.0719637497588230e-02	1.2844382330868017e-02	1.8608491024297714e-02	2.2535110742727939e-02	8.0981629225031049e-02	1.1636943714732145e-02	2.1828423104844424e-02	1.0759289897354855e-01	6.9486503474923256e-01	4.1350600000000004e-01	4.0300000000000002e-02	2.1530000000000002e-01	5.3899999999999997e-02	5.4300000000000001e-02	5.1500000000000004e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.4894918347985288e+02	1.0106340372340932e+06	2.8880659762056156e-04	3.5842962489381278e-03	1.3447875635118095e-02	3.1027934627368067e-03	5.8258745368770072e-03	1.2432886122869406e-02	1.4829351969551333e-02	2.1282760077721688e-02	2.5606777893921427e-02	9.0607554698007603e-02	1.2759728535836158e-02	2.3232490944892593e-02	1.0975990844383049e-01	6.6711199767863705e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.5306446099214679e+02	1.2343912005682683e+06	2.8393565734404543e-04	2.9456918256712157e-03	1.6430824706981054e-02	3.7050968235740451e-03	7.1304109937416187e-03	1.4416677789147595e-02	1.7116088257171633e-02	2.4324601374741087e-02	2.9075358037855815e-02	1.0125657481895781e-01	1.3963115065411735e-02	2.4653973677601613e-02	1.1148433958874346e-01	6.3644293886607284e-01	4.1350599999999993e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.5699144858430384e+02	1.5076888170227252e+06	2.7831499709777787e-04	2.4173358425707654e-03	2.0104468801574790e-02	4.4276466566334381e-03	8.7414228949420081e-03	1.6711191160325076e-02	1.9747009337331888e-02	2.7776147823867944e-02	3.2981594941428972e-02	1.1298635996230859e-01	1.5242545611609178e-02	2.6068102456428915e-02	1.1263898479118489e-01	6.0257452556236457e-01	4.1350600000000004e-01	4.0300000000000002e-02	2.1529999999999996e-01	5.3899999999999997e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6064811143333463e+02	1.8414952795587990e+06	2.7184017848474291e-04	1.9801519973668669e-03	2.4640602678140142e-02	5.2954589546869825e-03	1.0736976022053276e-02	1.9361029035914409e-02	2.2768438365405312e-02	3.1679943961218364e-02	3.7364959534414009e-02	1.2583262858931521e-01	1.6588273970629223e-02	2.7440551068563985e-02	1.1306983959714487e-01	5.6522129822251421e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1899999999999995e-02	1.0389999999999999e-01	6.1499999999999992e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6392870148932269e+02	2.2492074135920485e+06	2.6439666167625125e-04	1.6183671444477570e-03	3.0259625451992581e-02	6.3391189174694107e-03	1.3218148387490544e-02	2.2414760297219859e-02	2.6229667887996404e-02	3.6076069512020456e-02	4.2260007718275226e-02	1.3979331777055143e-01	1.7982979112550191e-02	2.8724326614752764e-02	1.1259131425777193e-01	5.2411066407190898e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999990e-02	5.1900000000000009e-02	1.0390000000000002e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6669613280776434e+02	2.7471881386356279e+06	2.5586157623385872e-04	1.3189344807865691e-03	3.7248006731018274e-02	7.5962192100130447e-03	1.6317845482185192e-02	2.5923704410152851e-02	3.0180957755577241e-02	4.0997209660581221e-02	4.7690328679484931e-02	1.5480414097421694e-01	1.9398312456990183e-02	2.9855610519689067e-02	1.1098105737432194e-01	4.7900660674576895e-01	4.1350600000000004e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999990e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6877110213827677e+02	3.3554231697144564e+06	2.4610752929012786e-04	1.0710563238970699e-03	4.5984915687606251e-02	9.1133283318123783e-03	2.0214575697376731e-02	2.9939371355502058e-02	3.4669654732149259e-02	4.6460283718346533e-02	5.3658481855003860e-02	1.7070029675580703e-01	2.0789818434260622e-02	3.0748128093540411e-02	1.0797471488622408e-01	4.2974643045237115e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1530000000000002e-01	5.3900000000000003e-02	5.4299999999999994e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6991592412167751e+02	4.0983231142837740e+06	2.3500975055477740e-04	8.6578838349159160e-04	5.6985290782774867e-02	1.0948820540718777e-02	2.5155326468454545e-02	3.4508436094137854e-02	3.9732882068956386e-02	5.2452065111507351e-02	6.0128957538772031e-02	1.8715487741388981e-01	2.2089270652337286e-02	3.1285383680562794e-02	1.0326132182055577e-01	3.7629736782733231e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3899999999999997e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1499999999999992e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.7004599763562936e+02	4.4831785588668557e+06	2.2956247801814926e-04	7.8550427110011612e-04	6.2839697549988360e-02	1.1895065845334096e-02	2.7800935247634554e-02	3.6748233996754698e-02	4.2196765394960790e-02	5.5297621263210035e-02	6.3172187463394827e-02	1.9457715313696794e-01	2.2616641689839491e-02	3.1371018363378682e-02	1.0049738996224772e-01	3.5098729008628876e-01	4.1350600000000004e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000009e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000005e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6989374896696546e+02	4.8980464967969749e+06	2.2389625514158094e-04	7.1269190415626624e-04	6.9280211350100360e-02	1.2913179476884433e-02	3.0724785130989911e-02	3.9073844717994487e-02	4.4741380941906377e-02	5.8184083166961220e-02	6.6237649541606505e-02	2.0181887068150228e-01	2.3086492665316975e-02	3.1337856172832260e-02	9.7330144231284291e-02	3.2527150192262089e-01	4.1350599999999993e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6943248483555760e+02	5.3438089796453621e+06	2.1802834644124331e-04	6.4668800199077882e-04	7.6361379528177162e-02	1.4006178322700175e-02	3.3956138990893128e-02	4.1475434438536823e-02	4.7353311979931340e-02	6.1087077908148088e-02	6.9296475433789251e-02	2.0877740488663579e-01	2.3486053988919717e-02	3.1172248238905530e-02	9.3749718864202400e-02	2.9927857741916064e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6747407518400229e+02	6.3295281179101858e+06	2.0578862299923761e-04	5.3276356070583789e-04	9.2683654109763675e-02	1.6425945742172179e-02	4.1474121819946953e-02	4.6448685274721700e-02	5.2703227593073082e-02	6.6816037180905535e-02	7.5246859389754131e-02	2.2135116890353670e-01	2.4017415531460171e-02	3.0389749049678283e-02	8.5341846529814178e-02	2.4710128887517338e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6395848796024529e+02	7.4376808628770309e+06	1.9311857745538845e-04	4.3957817785331702e-04	1.1232165966672193e-01	1.9163357920119032e-02	5.0656606783154090e-02	5.1506515823089932e-02	5.8040589809690166e-02	7.2164588964202803e-02	8.0656512705235772e-02	2.3113884581689143e-01	2.4088415999634506e-02	2.8924897848222497e-02	7.5347305718454716e-02	1.9599070294458326e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3899999999999997e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6218537105372383e+02	7.8857387218088126e+06	1.8829744082540347e-04	4.0904006656064323e-04	1.2072136591037408e-01	2.0278663158241058e-02	5.4632837865037247e-02	5.3391522964710794e-02	5.9994298462120052e-02	7.4000577886079166e-02	8.2462789453553065e-02	2.3382686388386903e-01	2.3969092707658773e-02	2.8178514886205656e-02	7.1203751210721644e-02	1.7733972161142950e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6125688081938830e+02	8.1028920916739497e+06	1.8602070075328508e-04	3.9539771981242860e-04	1.2490003320408984e-01	2.0821390548420846e-02	5.6622209879477407e-02	5.4271155932086333e-02	6.0897705481153447e-02	7.4821569648574227e-02	8.3258136108289638e-02	2.3486677001488857e-01	2.3881484575952520e-02	2.7787250963692899e-02	6.9181532313817309e-02	1.6869076132955696e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1500000000000004e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.6030487825854448e+02	8.3154828708417807e+06	1.8382900942438233e-04	3.8269760616653747e-04	1.2906348628389960e-01	2.1354218827120859e-02	5.8611933375669951e-02	5.5110396070974607e-02	6.1754051057379369e-02	7.5581105587493133e-02	8.3985410324572282e-02	2.3571756492201190e-01	2.3777060693628661e-02	2.7386169980405200e-02	6.7194987058742661e-02	1.6046361581810178e-01	4.1350600000000004e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.5834179854930284e+02	8.7271061658850182e+06	1.7968863707601619e-04	3.5977408791541804e-04	1.3734210742645359e-01	2.2390410177088510e-02	6.2591206785560363e-02	5.6672168013590846e-02	6.3331128146692048e-02	7.6925038323213041e-02	8.5246549790496867e-02	2.3688997448703097e-01	2.3522729436138028e-02	2.6560428164631666e-02	6.3334775423538506e-02	1.4519348382556543e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999996e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1500000000000004e-02	5.1900000000000009e-02	1.0390000000000001e-01	6.1499999999999992e-03	3.6600000000000005e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.5424531972273206e+02	9.4974996470995247e+06	1.7229894253522544e-04	3.2191066525681655e-04	1.5369219565289158e-01	2.4347089775184995e-02	7.0542034777666310e-02	5.9359070906270808e-02	6.5980294066971645e-02	7.8973105152613368e-02	8.7065818308004611e-02	2.3736192565908265e-01	2.2862909127913507e-02	2.4849245028098856e-02	5.6091941190780661e-02	1.1887437035452095e-01	4.1350599999999998e-01	4.0300000000000002e-02	2.1530000000000002e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000009e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6599999999999996e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.5001764674348107e+02	1.0200929708034609e+07	1.6595415689365554e-04	2.9201091463762697e-04	1.6974786501489528e-01	2.6154533282954927e-02	7.8471973853816782e-02	6.1518006164600750e-02	6.8023160011383463e-02	8.0274004285966802e-02	8.8069798032607088e-02	2.3574659670177239e-01	2.2051177899618000e-02	2.3110453521993160e-02	4.9506328468363586e-02	9.7326102762027841e-02	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4759999999999999e-03	2.1080000000000001e-03
4.4573928671267072e+02	1.0842414880277891e+07	1.6049982846206231e-04	2.6786303815632128e-04	1.8549574101988700e-01	2.7819563570402897e-02	8.6370796112592949e-02	6.3208691887286145e-02	6.9533273091464481e-02	8.0940581097867170e-02	8.8387451485568161e-02	2.3246305629033495e-01	2.1135616350265979e-02	2.1389678092831800e-02	4.3571677592998383e-02	7.9683873408500083e-02	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3899999999999997e-02	5.4300000000000001e-02	5.1500000000000004e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1499999999999992e-03	3.6600000000000001e-03	3.4760000000000008e-03	2.1080000000000001e-03
4.4146216907042060e+02	1.1427364815763116e+07	1.5580077617085420e-04	2.4798516835930522e-04	2.0092805816288264e-01	2.9349332541677819e-02	9.4229611874777533e-02	6.4484752983271804e-02	7.0576458533140193e-02	8.1070783611996239e-02	8.8129886108198788e-02	2.2785982110849118e-01	2.0153697126130920e-02	1.9718134594425004e-02	3.8259825671096051e-02	6.5239637683911833e-02	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3899999999999997e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000005e-03	3.4759999999999999e-03	2.1080000000000001e-03
4.3721826596823234e+02	1.1961176516204335e+07	1.5173974213106143e-04	2.3135064197270049e-04	2.1603990269981524e-01	3.0750949251094031e-02	1.0203997783912853e-01	6.5394061957012334e-02	7.1211283412189588e-02	8.0749305459905274e-02	8.7392643950027937e-02	2.2222667550607747e-01	1.9134499195251547e-02	1.8116527761648429e-02	3.3530475276365782e-02	5.3413697691483811e-02	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000005e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.3302563711443304e+02	1.2448980969734341e+07	1.4821568557304087e-04	2.1722808158701021e-04	2.3082768545478602e-01	3.2031279280109605e-02	1.0979352734053792e-01	6.5979235734307126e-02	7.1489673452427085e-02	8.0049199404428215e-02	8.6257784325043219e-02	2.1580443735459531e-01	1.8100442799956852e-02	1.6597881227930107e-02	2.9337416690250324e-02	4.3731436935628198e-02	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000010e-02	5.4299999999999994e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.2889274169095904e+02	1.2895495663995076e+07	1.4514199164932496e-04	2.0508414043440788e-04	2.4528834710641417e-01	3.3196844961468595e-02	1.1748188949554507e-01	6.6278175301017053e-02	7.1457572657789237e-02	7.9033377747679240e-02	8.4795729724428545e-02	2.0879303426243057e-01	1.7068660424038755e-02	1.5169616946202330e-02	2.5632479077497265e-02	3.5804272295489138e-02	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1499999999999992e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.2482154295097962e+02	1.3304950496658457e+07	1.4244473760147451e-04	1.9452210048867563e-04	2.5941898690650794e-01	3.4253784726004023e-02	1.2509675201712073e-01	6.6324592501528015e-02	7.1155590542338706e-02	7.7755967656100447e-02	8.3066880438490781e-02	2.0135820038619820e-01	1.6052086696483531e-02	1.3835095804530644e-02	2.2368003504802069e-02	2.9314058819894941e-02	4.1350600000000004e-01	4.0300000000000009e-02	2.1530000000000002e-01	5.3899999999999997e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4759999999999999e-03	2.1080000000000001e-03
4.2080975051736903e+02	1.3681063284873167e+07	1.4006108526102475e-04	1.8524183042434100e-04	2.7321672642152467e-01	3.5207846825908801e-02	1.3262998067105264e-01	6.6148498831239799e-02	7.0619610451257017e-02	7.6263514548380748e-02	8.1123016903062548e-02	1.9363704663714087e-01	1.5060328221920834e-02	1.2594765060496213e-02	1.9498343974631030e-02	2.4000321453384835e-02	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1499999999999997e-02	5.1900000000000002e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.1685243660667834e+02	1.4027047592801770e+07	1.3793782761390235e-04	1.7701292364949182e-04	2.8667869662210338e-01	3.6064402732810440e-02	1.4007374652981078e-01	6.5776646862085203e-02	6.9881347420377729e-02	7.4596038565597031e-02	7.9008512579340787e-02	1.8574270662785153e-01	1.4100359225161724e-02	1.1447015175079811e-02	1.6980726402138088e-02	1.9649801257643408e-02	4.1350599999999993e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000010e-02	5.4300000000000001e-02	5.1499999999999990e-02	5.1900000000000009e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6600000000000001e-03	3.4760000000000004e-03	2.1080000000000001e-03
4.1294319325646541e+02	1.4345640539655810e+07	1.3603009452985555e-04	1.6965622425415443e-04	2.9980208453903973e-01	3.6828471417010740e-02	1.4742063658228874e-01	6.5232922811711391e-02	6.8968851765255190e-02	7.2787954459697740e-02	7.6761379864993068e-02	1.7776821984061755e-01	1.3177078270242046e-02	1.0388819802268280e-02	1.4775684065372387e-02	1.6087896581503058e-02	4.1350599999999998e-01	4.0300000000000002e-02	2.1529999999999999e-01	5.3900000000000003e-02	5.4300000000000001e-02	5.1500000000000004e-02	5.1899999999999995e-02	1.0390000000000001e-01	6.1500000000000001e-03	3.6599999999999996e-03	3.4760000000000004e-03	2.1080000000000001e-03
