
Dew line Curve
T(K)					P(Pa)					V.Liq(m³/mol)			V.Vap(m³/mol)			x[0]					x[1]					x[2]					x[3]					x[4]					x[5]					x[6]					x[7]					x[8]					x[9]					x[10]					x[11]					x[12]					x[13]					x[14]					x[15]					x[16]					x[17]					x[18]					x[19]					x[20]					x[21]					x[22]					x[23]					y[0]					y[1]					y[2]					y[3]					y[4]					y[5]					y[6]					y[7]					y[8]					y[9]					y[10]					y[11]					y[12]					y[13]					y[14]					y[15]					y[16]					y[17]					y[18]					y[19]					y[20]					y[21]					y[22]					y[23]					
4.8158654740950925e+02	6.7744825436394231e+05	3.6960153305077111e-04	5.8590539953948719e-03	1.8833906544272983e-05	1.0005249565942609e-03	1.9556996013367602e-02	3.9342746304398589e-03	6.9605242940626452e-04	8.1336011098553137e-04	1.9059656225477034e-03	1.1282009885695359e-03	1.5569444999874653e-03	3.4363260597956701e-03	6.7081753504907174e-03	1.2294543639555873e-02	1.4186335953209438e-02	1.7241535079935665e-02	1.8825580448548852e-02	2.5189285911263733e-02	3.5323444905325956e-02	4.1365561946362685e-02	4.1875060509322611e-02	4.8999848205013692e-02	6.5352565926088402e-02	6.3561726400892068e-02	6.6929294127298450e-02	5.0809956237845399e-01	1.2000000000000001e-03	2.4899999999999999e-02	7.6430000000000009e-01	7.4600000000000014e-02	3.1200000000000002e-02	5.9000000000000007e-03	1.2100000000000001e-02	5.0000000000000010e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.8000000000000005e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000008e-03	3.7499999999999999e-03	3.0400000000000006e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000001e-03	1.6900000000000001e-03	1.4000000000000002e-03	8.3300000000000023e-03
4.8746800762214883e+02	8.2743716639091086e+05	3.6866216929927888e-04	4.8491123039561008e-03	2.3286183697893987e-05	1.2022511786675275e-03	2.3895127954597788e-02	4.7079796592545973e-03	8.5149503590984743e-04	9.4737319387691436e-04	2.2108237306740970e-03	1.2970723851981657e-03	1.7789181749210032e-03	3.8689217071885291e-03	7.4443175637950339e-03	1.3448162133315721e-02	1.5301519564101519e-02	1.8328189717871285e-02	1.9817623285199700e-02	2.6040663348160197e-02	3.6246519443119372e-02	4.2020482935376545e-02	4.2220866003947109e-02	4.9003463633823977e-02	6.4964604176763405e-02	6.2800602165489341e-02	6.5722487618604677e-02	4.9585724920644586e-01	1.2000000000000001e-03	2.4899999999999999e-02	7.6430000000000009e-01	7.4600000000000014e-02	3.1200000000000002e-02	5.9000000000000007e-03	1.2100000000000001e-02	5.0000000000000010e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.8000000000000005e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000004e-03	3.7499999999999999e-03	3.0400000000000006e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000006e-03	1.6900000000000003e-03	1.4000000000000000e-03	8.3300000000000023e-03
4.9338058818099091e+02	1.0106340372340932e+06	3.6736157078795382e-04	4.0122201899526590e-03	2.8814412389698537e-05	1.4456273524804631e-03	2.9212318994632475e-02	5.6357967336822723e-03	1.0423656264759485e-03	1.1034027684545429e-03	2.5642620603847912e-03	1.4908210506826580e-03	2.0320106466171161e-03	4.3540407282015355e-03	8.2561299099577750e-03	1.4698435783663857e-02	1.6488458168998153e-02	1.9461493763320958e-02	2.0835918635180660e-02	2.6881069725432052e-02	3.7135857658761283e-02	4.2610415683592293e-02	4.2489238725058831e-02	4.8907913322587669e-02	6.4438357463569379e-02	6.1903478724109118e-02	6.4375493031393519e-02	4.8260827903037307e-01	1.2000000000000001e-03	2.4900000000000002e-02	7.6430000000000009e-01	7.4600000000000014e-02	3.1199999999999999e-02	5.8999999999999999e-03	1.2100000000000001e-02	5.0000000000000010e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.8000000000000005e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000004e-03	3.7500000000000007e-03	3.0400000000000006e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000006e-03	1.6900000000000003e-03	1.4000000000000000e-03	8.3300000000000023e-03
4.9928844793326522e+02	1.2343912005682683e+06	3.6560721411158057e-04	3.3186183969593028e-03	3.5682015117397970e-05	1.7393350685000304e-03	3.5730234065478726e-02	6.7480806090108722e-03	1.2768011936346102e-03	1.2848544433873555e-03	2.9735283839246525e-03	1.7127444909825584e-03	2.3200931555147496e-03	4.8968234867205491e-03	9.1487614468918985e-03	1.6048359806762096e-02	1.7745597382172126e-02	2.0635776412300706e-02	2.1872554773825784e-02	2.7698351262853957e-02	3.7974783725000974e-02	4.3116323219940716e-02	4.2662142108623756e-02	4.8694040609622694e-02	6.3750072223683424e-02	6.0849210749820699e-02	6.2868249636212944e-02	4.6821759973001731e-01	1.2000000000000001e-03	2.4900000000000002e-02	7.6430000000000009e-01	7.4600000000000014e-02	3.1200000000000002e-02	5.9000000000000007e-03	1.2100000000000001e-02	5.0000000000000010e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.8000000000000014e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000004e-03	3.7500000000000003e-03	3.0400000000000006e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000006e-03	1.6900000000000003e-03	1.4000000000000004e-03	8.3300000000000023e-03
5.0514510122112398e+02	1.5076888170227252e+06	3.6328506971046931e-04	2.7436882227447764e-03	4.4215557190433199e-05	2.0937754757386151e-03	4.3718369557245722e-02	8.0805745082429634e-03	1.5647367893351003e-03	1.4955077524145943e-03	3.4466016818128918e-03	1.9663539793017561e-03	2.6472236433622916e-03	5.5022540680896830e-03	1.0126421705375451e-02	1.7498643230447877e-02	1.9068552105585355e-02	2.1842108730209850e-02	2.2916316518660457e-02	2.8476805818021200e-02	3.8742223978259681e-02	4.3514841763826764e-02	4.2717796531314904e-02	4.8339078601368213e-02	6.2871906488113360e-02	5.9613368057336136e-02	6.1177942533074271e-02	4.5253438092567255e-01	1.2000000000000001e-03	2.4900000000000005e-02	7.6430000000000009e-01	7.4600000000000014e-02	3.1200000000000002e-02	5.9000000000000007e-03	1.2100000000000001e-02	5.0000000000000018e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.8000000000000005e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000004e-03	3.7500000000000003e-03	3.0400000000000006e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000006e-03	1.6900000000000003e-03	1.4000000000000002e-03	8.3300000000000023e-03
5.1089067273197185e+02	1.8414952795587990e+06	3.6025557649230401e-04	2.2670600438500707e-03	5.4818004824883443e-05	2.5213192458725772e-03	5.3502160720800648e-02	9.6749221021031079e-03	1.9182292699807750e-03	1.7394630574503350e-03	3.9920515143493590e-03	2.2552563434667574e-03	3.0174812906236894e-03	6.1747649024549087e-03	1.1191645681544857e-02	1.9046523890129334e-02	2.0448964651205395e-02	2.3067217007990790e-02	2.3951706541881054e-02	2.9196332362390651e-02	3.9411733892402559e-02	4.3777477634098866e-02	4.2630075698051384e-02	4.7816175312160911e-02	6.1771522327812710e-02	5.8168038786954167e-02	5.9278983883411025e-02	4.3539313587803946e-01	1.2000000000000001e-03	2.4900000000000002e-02	7.6430000000000009e-01	7.4600000000000014e-02	3.1200000000000002e-02	5.9000000000000007e-03	1.2100000000000001e-02	5.0000000000000010e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.8000000000000005e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000004e-03	3.7500000000000003e-03	3.0400000000000006e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000006e-03	1.6900000000000003e-03	1.4000000000000002e-03	8.3300000000000023e-03
5.1644840684438009e+02	2.2492074135920485e+06	3.5634953962030184e-04	1.8718768248589270e-03	6.7983300507411425e-05	3.0365272049131787e-03	6.5470870325897337e-02	1.1578921269911540e-02	2.3517855643529306e-03	2.0210210351261971e-03	4.6187452199110612e-03	2.5829487846807976e-03	3.4346909716956868e-03	6.9176401977173183e-03	1.2344250960626565e-02	2.0684164480070696e-02	2.1873021298580115e-02	2.4292125796536411e-02	2.4957759397952178e-02	2.9831467260238664e-02	3.9950428984260933e-02	4.3869794708149487e-02	4.2367944967579028e-02	4.7094017957840101e-02	6.0411860126497297e-02	5.6481847317744215e-02	5.7143249744803538e-02	4.1661693312440767e-01	1.2000000000000001e-03	2.4900000000000002e-02	7.6430000000000009e-01	7.4600000000000014e-02	3.1200000000000002e-02	5.9000000000000007e-03	1.2100000000000001e-02	5.0000000000000010e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.8000000000000005e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000004e-03	3.7500000000000003e-03	3.0400000000000006e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000006e-03	1.6900000000000003e-03	1.4000000000000002e-03	8.3300000000000023e-03
5.2172019154984048e+02	2.7471881386356279e+06	3.5136448043846452e-04	1.5441855540884433e-03	8.4311317092030896e-05	3.6562881896450082e-03	8.0083994056181315e-02	1.3846281511095435e-02	2.8826543692246419e-03	2.3444594107318072e-03	5.3353260276003756e-03	2.9524884393570790e-03	3.9019914770937842e-03	7.7321478035861533e-03	1.3579898807359856e-02	2.2396537385491553e-02	2.3319578358632395e-02	2.5490519069193626e-02	2.5906661014360913e-02	3.0350360907540262e-02	4.0317902099773123e-02	4.3750704126124314e-02	4.1895056018850192e-02	4.6136687270741300e-02	5.8751266351305453e-02	5.4520347473826843e-02	5.4740731515431101e-02	3.9602380699976170e-01	1.2000000000000001e-03	2.4900000000000002e-02	7.6429999999999998e-01	7.4600000000000014e-02	3.1200000000000002e-02	5.9000000000000007e-03	1.2100000000000003e-02	5.0000000000000010e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.8000000000000005e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000004e-03	3.7500000000000003e-03	3.0400000000000010e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000006e-03	1.6900000000000003e-03	1.4000000000000002e-03	8.3300000000000023e-03
5.2658075390601095e+02	3.3554231697144564e+06	3.4506234692203367e-04	1.2724342534902624e-03	1.0452142581776614e-04	4.3997896432996170e-03	9.7874110691488367e-02	1.6535531925887078e-02	3.5310124783542178e-03	2.7136602241555081e-03	6.1493613589957228e-03	3.3659888729889531e-03	4.4211909182515089e-03	8.6163201509545460e-03	1.4888171442741622e-02	2.4158726497195165e-02	2.4757884351500000e-02	2.6626855335191234e-02	2.6762237945912797e-02	3.0713808979831909e-02	4.0465286801153945e-02	4.3372047537613388e-02	4.1169682969051831e-02	4.4903942798737433e-02	5.6744227481708619e-02	5.2247017839955723e-02	5.2040817460129951e-02	3.7343780486908323e-01	1.2000000000000001e-03	2.4899999999999999e-02	7.6430000000000009e-01	7.4600000000000014e-02	3.1200000000000002e-02	5.8999999999999999e-03	1.2100000000000001e-02	5.0000000000000010e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.7999999999999996e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000004e-03	3.7500000000000003e-03	3.0400000000000006e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000006e-03	1.6900000000000003e-03	1.4000000000000002e-03	8.3300000000000023e-03
5.3087001769211554e+02	4.0983231142837740e+06	3.3717000354142093e-04	1.0470560768123839e-03	1.2946180690399136e-04	5.2881971767911023e-03	1.1944307110615911e-01	1.9707591290914955e-02	4.3199415020543121e-03	3.1315305895525699e-03	7.0660396892790215e-03	3.8238894154760095e-03	4.9918469663551915e-03	9.5633083665965790e-03	1.6250102579188328e-02	2.5932635551514541e-02	2.6144960764888817e-02	2.7654358707483454e-02	2.7478467377570988e-02	3.0874543595821487e-02	4.0334738378843785e-02	4.2678772604657807e-02	4.0145275994514305e-02	4.3352225125705690e-02	5.4343054850646957e-02	4.9625155321357736e-02	4.9014472223957779e-02	3.4870635901376557e-01	1.2000000000000001e-03	2.4900000000000002e-02	7.6430000000000009e-01	7.4600000000000014e-02	3.1200000000000002e-02	5.9000000000000007e-03	1.2100000000000001e-02	5.0000000000000010e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.8000000000000005e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000004e-03	3.7500000000000003e-03	3.0400000000000006e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000006e-03	1.6900000000000003e-03	1.4000000000000002e-03	8.3300000000000023e-03
5.3438283123504561e+02	5.0057031556177745e+06	3.2738450862412243e-04	8.6012517011129440e-04	1.6011042644141968e-04	6.3438775387493233e-03	1.4544732493739043e-01	2.3421384391645213e-02	5.2750538771753532e-03	3.5991556945615460e-03	8.0862873359241055e-03	4.3239462276759332e-03	5.6100158939009076e-03	1.0559262409507237e-02	1.7635166283201539e-02	2.7663218559542922e-02	2.7422837741378610e-02	2.8513144812021052e-02	2.7998288019749192e-02	3.0777110925780105e-02	3.9859746705274222e-02	4.1610124588496347e-02	3.8772006951483529e-02	4.1436743821437139e-02	5.1500943568061480e-02	4.6621010059672070e-02	4.5637603285348105e-02	3.2172563594558234e-01	1.2000000000000001e-03	2.4900000000000002e-02	7.6430000000000009e-01	7.4600000000000014e-02	3.1199999999999999e-02	5.9000000000000007e-03	1.2100000000000001e-02	5.0000000000000010e-03	5.9000000000000007e-03	7.9000000000000025e-03	9.5000000000000015e-03	1.0800000000000002e-02	7.8000000000000005e-03	5.9200000000000008e-03	4.6700000000000005e-03	3.4500000000000004e-03	3.7500000000000007e-03	3.0400000000000006e-03	2.3700000000000006e-03	2.0800000000000003e-03	2.2000000000000006e-03	1.6900000000000003e-03	1.4000000000000002e-03	8.3300000000000023e-03
